"","oppteam","season","team","id","pred","matchups","team.survscores","opp.survscores","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"442","1268","2015","1173","2015_1173_1268",0.5,"1173_1268",0.461230687981209,0.433169977437812,0.295008829669677,-0.0466472585389268,0.558514416298682,0.190755600434258,0.5273,0.592,93,0.5609,0.6262,45,0.7,0.875,57,46
"443","1268","2015","1172","2015_1172_1268",0.5,"1172_1268",0.437307898220389,0.433169977437812,0.378383441895954,3.76750111422477,0.558514416298682,0.190755600434258,0.5237,0.5866,103,0.5609,0.6262,45,0.888888888888889,0.875,66,46
"444","1268","2015","1207","2015_1207_1268",0.5,"1207_1268",0.486450298708187,0.433169977437812,1.09740287719466,-0.490764857906045,0.558514416298682,0.190755600434258,0.5883,0.6036,11,0.5609,0.6262,45,0.714285714285714,0.875,55.5,46
"445","1268","2015","1214","2015_1214_1268",0.5,"1214_1268",0.514359011319972,0.433169977437812,1.15986006629054,-0.97455023030369,0.558514416298682,0.190755600434258,0.4346,0.4569,331,0.5609,0.6262,45,0.666666666666667,0.875,266.5,46
"446","1268","2015","1231","2015_1231_1268",0.5,"1231_1268",0.496890278732554,0.433169977437812,0.62494298798475,2.33357488862919,0.558514416298682,0.190755600434258,0.5687,0.5652,27,0.5609,0.6262,45,0.375,0.875,200.5,46
"447","1268","2015","1116","2015_1116_1268",0.5,"1116_1268",0.448679247427482,0.433169977437812,2.1837307868438,0.880016327631489,0.558514416298682,0.190755600434258,0.5617,0.6123,42,0.5609,0.6262,45,0.7,0.875,121,46
"448","1268","2015","1209","2015_1209_1268",0.5,"1209_1268",0.478834131968684,0.433169977437812,0.710188113632942,-0.178009116933828,0.558514416298682,0.190755600434258,0.4998,0.5695,150,0.5609,0.6262,45,0.888888888888889,0.875,227,46
"449","1268","2015","1138","2015_1138_1268",0.5,"1138_1268",0.475666801223273,0.433169977437812,2.080884718892,-0.0439119688316877,0.558514416298682,0.190755600434258,0.5412,0.5968,78,0.5609,0.6262,45,0.888888888888889,0.875,116.5,46
"450","1268","2015","1186","2015_1186_1268",0.5,"1186_1268",0.472624387727066,0.433169977437812,0.533470752803599,2.38949171484468,0.558514416298682,0.190755600434258,0.4792,0.5557,212,0.5609,0.6262,45,0.727272727272727,0.875,243.5,46
"451","1268","2015","1234","2015_1234_1268",0.5,"1234_1268",0.475978163832279,0.433169977437812,1.30340353332211,-0.0779598426522309,0.558514416298682,0.190755600434258,0.566,0.5782,34,0.5609,0.6262,45,0.666666666666667,0.875,88,46
"452","1268","2015","1124","2015_1124_1268",0.5,"1124_1268",0.471154450051783,0.433169977437812,1.06376794234117,0.367713115153114,0.558514416298682,0.190755600434258,0.6022,0.6299,3,0.5609,0.6262,45,0.666666666666667,0.875,36.5,46
"453","1268","2015","1257","2015_1257_1268",0.5,"1257_1268",0.44438989211966,0.433169977437812,1.60630585531916,0.0439237741161585,0.558514416298682,0.190755600434258,0.5745,0.6089,19,0.5609,0.6262,45,0.5,0.875,5,46
"454","1268","2015","1112","2015_1112_1268",0.5,"1112_1268",0.389994664128782,0.433169977437812,2.7115223883102,-0.0637961053194179,0.558514416298682,0.190755600434258,0.5713,0.6631,23,0.5609,0.6262,45,1,0.875,39.5,46
"455","1268","2015","1181","2015_1181_1268",0.5,"1181_1268",0.365445433839092,0.433169977437812,1.98754241934158,1.60533569908471,0.558514416298682,0.190755600434258,0.5881,0.6613,12,0.5609,0.6262,45,0.888888888888889,0.875,8,46
"456","1268","2015","1242","2015_1242_1268",0.5,"1242_1268",0.457548637810785,0.433169977437812,1.56240534875969,-0.46204720586541,0.558514416298682,0.190755600434258,0.6269,0.6687,1,0.5609,0.6262,45,0.6,0.875,11,46
"457","1268","2015","1211","2015_1211_1268",0.5,"1211_1268",0.320023408466506,0.433169977437812,1.53699124077782,1.59611923367714,0.558514416298682,0.190755600434258,0.5452,0.643,72,0.5609,0.6262,45,0.888888888888889,0.875,13.5,46
"458","1268","2015","1208","2015_1208_1268",0.5,"1208_1268",0.478554998497714,0.433169977437812,1.17966368387909,-0.930259415717173,0.558514416298682,0.190755600434258,0.5632,0.582,39,0.5609,0.6262,45,0.555555555555556,0.875,176,46
"459","1268","2015","1139","2015_1139_1268",0.5,"1139_1268",0.483752334873705,0.433169977437812,1.31979984443973,-0.0345659095958911,0.558514416298682,0.190755600434258,0.5672,0.5932,30,0.5609,0.6262,45,0.5,0.875,43,46
"460","1268","2015","1153","2015_1153_1268",0.5,"1153_1268",0.476091202991438,0.433169977437812,-0.103133647879918,-0.411569620604073,0.558514416298682,0.190755600434258,0.5516,0.5828,60,0.5609,0.6262,45,0.625,0.875,78,46
"461","1268","2015","1140","2015_1140_1268",0.5,"1140_1268",0.468356399876197,0.433169977437812,2.13870637864237,1.17989553392214,0.558514416298682,0.190755600434258,0.5451,0.5848,74,0.5609,0.6262,45,0.875,0.875,31.5,46
"462","1268","2015","1217","2015_1217_1268",0.5,"1217_1268",0.458701868355348,0.433169977437812,0.288370004770286,-0.833186945346294,0.558514416298682,0.190755600434258,0.5064,0.5697,137,0.5609,0.6262,45,0.777777777777778,0.875,240.5,46
"463","1268","2015","1264","2015_1264_1268",0.5,"1264_1268",0.498440418121308,0.433169977437812,0.966070499181888,-0.678655542491562,0.558514416298682,0.190755600434258,0.4615,0.5038,275,0.5609,0.6262,45,0.777777777777778,0.875,184,46
"464","1268","2015","1246","2015_1246_1268",0.5,"1246_1268",0.195535662290117,0.433169977437812,2.81672622343726,0.406748629765302,0.558514416298682,0.190755600434258,0.5707,0.678,25,0.5609,0.6262,45,1,0.875,58.5,46
"465","1268","2015","1261","2015_1261_1268",0.5,"1261_1268",0.474663323890384,0.433169977437812,1.65338842249079,0.494624896029574,0.558514416298682,0.190755600434258,0.535,0.5658,86,0.5609,0.6262,45,0.625,0.875,35,46
"466","1277","2015","1211","2015_1211_1277",0.5,"1211_1277",0.320023408466506,0.485780566598052,1.53699124077782,1.59611923367714,0.539469545370313,1.58914645892991,0.5452,0.643,72,0.5906,0.607,7,0.888888888888889,0.7,13.5,5
"467","1277","2015","1242","2015_1242_1277",0.5,"1242_1277",0.457548637810785,0.485780566598052,1.56240534875969,-0.46204720586541,0.539469545370313,1.58914645892991,0.6269,0.6687,1,0.5906,0.607,7,0.6,0.7,11,5
"468","1277","2015","1207","2015_1207_1277",0.5,"1207_1277",0.486450298708187,0.485780566598052,1.09740287719466,-0.490764857906045,0.539469545370313,1.58914645892991,0.5883,0.6036,11,0.5906,0.607,7,0.714285714285714,0.7,55.5,5
"469","1277","2015","1157","2015_1157_1277",0.5,"1157_1277",0.482817670985052,0.485780566598052,0.92438978325159,0.293641269991396,0.539469545370313,1.58914645892991,0.4488,0.5188,305,0.5906,0.607,7,0.875,0.7,294,5
"470","1277","2015","1125","2015_1125_1277",0.5,"1125_1277",0.47087649165919,0.485780566598052,-0.456557682164201,2.37008279058229,0.539469545370313,1.58914645892991,0.4703,0.5324,247,0.5906,0.607,7,1,0.7,145,5
"471","1277","2015","1208","2015_1208_1277",0.5,"1208_1277",0.478554998497714,0.485780566598052,1.17966368387909,-0.930259415717173,0.539469545370313,1.58914645892991,0.5632,0.582,39,0.5906,0.607,7,0.555555555555556,0.7,176,5
"472","1277","2015","1217","2015_1217_1277",0.5,"1217_1277",0.458701868355348,0.485780566598052,0.288370004770286,-0.833186945346294,0.539469545370313,1.58914645892991,0.5064,0.5697,137,0.5906,0.607,7,0.777777777777778,0.7,240.5,5
"473","1277","2015","1231","2015_1231_1277",0.5,"1231_1277",0.496890278732554,0.485780566598052,0.62494298798475,2.33357488862919,0.539469545370313,1.58914645892991,0.5687,0.5652,27,0.5906,0.607,7,0.375,0.7,200.5,5
"474","1277","2015","1112","2015_1112_1277",0.5,"1112_1277",0.389994664128782,0.485780566598052,2.7115223883102,-0.0637961053194179,0.539469545370313,1.58914645892991,0.5713,0.6631,23,0.5906,0.607,7,1,0.7,39.5,5
"475","1277","2015","1257","2015_1257_1277",0.5,"1257_1277",0.44438989211966,0.485780566598052,1.60630585531916,0.0439237741161585,0.539469545370313,1.58914645892991,0.5745,0.6089,19,0.5906,0.607,7,0.5,0.7,5,5
"476","1277","2015","1209","2015_1209_1277",0.5,"1209_1277",0.478834131968684,0.485780566598052,0.710188113632942,-0.178009116933828,0.539469545370313,1.58914645892991,0.4998,0.5695,150,0.5906,0.607,7,0.888888888888889,0.7,227,5
"477","1277","2015","1138","2015_1138_1277",0.5,"1138_1277",0.475666801223273,0.485780566598052,2.080884718892,-0.0439119688316877,0.539469545370313,1.58914645892991,0.5412,0.5968,78,0.5906,0.607,7,0.888888888888889,0.7,116.5,5
"478","1277","2015","1214","2015_1214_1277",0.5,"1214_1277",0.514359011319972,0.485780566598052,1.15986006629054,-0.97455023030369,0.539469545370313,1.58914645892991,0.4346,0.4569,331,0.5906,0.607,7,0.666666666666667,0.7,266.5,5
"479","1277","2015","1234","2015_1234_1277",0.5,"1234_1277",0.475978163832279,0.485780566598052,1.30340353332211,-0.0779598426522309,0.539469545370313,1.58914645892991,0.566,0.5782,34,0.5906,0.607,7,0.666666666666667,0.7,88,5
"480","1277","2015","1181","2015_1181_1277",0.5,"1181_1277",0.365445433839092,0.485780566598052,1.98754241934158,1.60533569908471,0.539469545370313,1.58914645892991,0.5881,0.6613,12,0.5906,0.607,7,0.888888888888889,0.7,8,5
"481","1277","2015","1140","2015_1140_1277",0.5,"1140_1277",0.468356399876197,0.485780566598052,2.13870637864237,1.17989553392214,0.539469545370313,1.58914645892991,0.5451,0.5848,74,0.5906,0.607,7,0.875,0.7,31.5,5
"482","1277","2015","1261","2015_1261_1277",0.5,"1261_1277",0.474663323890384,0.485780566598052,1.65338842249079,0.494624896029574,0.539469545370313,1.58914645892991,0.535,0.5658,86,0.5906,0.607,7,0.625,0.7,35,5
"483","1277","2015","1248","2015_1248_1277",0.5,"1248_1277",0.502483625097725,0.485780566598052,-0.707717344348208,1.63927757772201,0.539469545370313,1.58914645892991,0.489,0.5228,181,0.5906,0.607,7,0.75,0.7,313,5
"484","1277","2015","1129","2015_1129_1277",0.5,"1129_1277",0.448516258296998,0.485780566598052,-0.358778066940572,1.91604235108864,0.539469545370313,1.58914645892991,0.5154,0.5798,117,0.5906,0.607,7,0.777777777777778,0.7,150,5
"485","1277","2015","1153","2015_1153_1277",0.5,"1153_1277",0.476091202991438,0.485780566598052,-0.103133647879918,-0.411569620604073,0.539469545370313,1.58914645892991,0.5516,0.5828,60,0.5906,0.607,7,0.625,0.7,78,5
"486","1277","2015","1268","2015_1268_1277",0.5,"1268_1277",0.433169977437812,0.485780566598052,0.558514416298682,0.190755600434258,0.539469545370313,1.58914645892991,0.5609,0.6262,45,0.5906,0.607,7,0.875,0.7,46,5
"487","1277","2015","1186","2015_1186_1277",0.5,"1186_1277",0.472624387727066,0.485780566598052,0.533470752803599,2.38949171484468,0.539469545370313,1.58914645892991,0.4792,0.5557,212,0.5906,0.607,7,0.727272727272727,0.7,243.5,5
"488","1277","2015","1173","2015_1173_1277",0.5,"1173_1277",0.461230687981209,0.485780566598052,0.295008829669677,-0.0466472585389268,0.539469545370313,1.58914645892991,0.5273,0.592,93,0.5906,0.607,7,0.7,0.7,57,5
"489","1277","2015","1172","2015_1172_1277",0.5,"1172_1277",0.437307898220389,0.485780566598052,0.378383441895954,3.76750111422477,0.539469545370313,1.58914645892991,0.5237,0.5866,103,0.5906,0.607,7,0.888888888888889,0.7,66,5
"490","1277","2015","1264","2015_1264_1277",0.5,"1264_1277",0.498440418121308,0.485780566598052,0.966070499181888,-0.678655542491562,0.539469545370313,1.58914645892991,0.4615,0.5038,275,0.5906,0.607,7,0.777777777777778,0.7,184,5
"491","1277","2015","1124","2015_1124_1277",0.5,"1124_1277",0.471154450051783,0.485780566598052,1.06376794234117,0.367713115153114,0.539469545370313,1.58914645892991,0.6022,0.6299,3,0.5906,0.607,7,0.666666666666667,0.7,36.5,5
"492","1277","2015","1246","2015_1246_1277",0.5,"1246_1277",0.195535662290117,0.485780566598052,2.81672622343726,0.406748629765302,0.539469545370313,1.58914645892991,0.5707,0.678,25,0.5906,0.607,7,1,0.7,58.5,5
"493","1277","2015","1235","2015_1235_1277",0.5,"1235_1277",0.471921138879997,0.485780566598052,1.31227403994627,1.74702387592936,0.539469545370313,1.58914645892991,0.5916,0.6353,6,0.5906,0.607,7,0.8,0.7,113,5
"494","1277","2015","1116","2015_1116_1277",0.5,"1116_1277",0.448679247427482,0.485780566598052,2.1837307868438,0.880016327631489,0.539469545370313,1.58914645892991,0.5617,0.6123,42,0.5906,0.607,7,0.7,0.7,121,5
"495","1277","2015","1107","2015_1107_1277",0.5,"1107_1277",0.428548144119537,0.485780566598052,-0.0771664513996507,-0.138047179911353,0.539469545370313,1.58914645892991,0.4572,0.5352,287,0.5906,0.607,7,0.875,0.7,222.5,5
"496","1277","2015","1139","2015_1139_1277",0.5,"1139_1277",0.483752334873705,0.485780566598052,1.31979984443973,-0.0345659095958911,0.539469545370313,1.58914645892991,0.5672,0.5932,30,0.5906,0.607,7,0.5,0.7,43,5
"497","1279","2015","1257","2015_1257_1279",0.5,"1257_1279",0.44438989211966,0.486864249818712,1.60630585531916,0.0439237741161585,1.30925191979318,0.289000926251174,0.5745,0.6089,19,0.5546,0.5654,52,0.5,0.444444444444444,5,92
"498","1279","2015","1172","2015_1172_1279",0.5,"1172_1279",0.437307898220389,0.486864249818712,0.378383441895954,3.76750111422477,1.30925191979318,0.289000926251174,0.5237,0.5866,103,0.5546,0.5654,52,0.888888888888889,0.444444444444444,66,92
"499","1279","2015","1246","2015_1246_1279",0.5,"1246_1279",0.195535662290117,0.486864249818712,2.81672622343726,0.406748629765302,1.30925191979318,0.289000926251174,0.5707,0.678,25,0.5546,0.5654,52,1,0.444444444444444,58.5,92
"500","1279","2015","1139","2015_1139_1279",0.5,"1139_1279",0.483752334873705,0.486864249818712,1.31979984443973,-0.0345659095958911,1.30925191979318,0.289000926251174,0.5672,0.5932,30,0.5546,0.5654,52,0.5,0.444444444444444,43,92
"501","1279","2015","1107","2015_1107_1279",0.5,"1107_1279",0.428548144119537,0.486864249818712,-0.0771664513996507,-0.138047179911353,1.30925191979318,0.289000926251174,0.4572,0.5352,287,0.5546,0.5654,52,0.875,0.444444444444444,222.5,92
"502","1279","2015","1138","2015_1138_1279",0.5,"1138_1279",0.475666801223273,0.486864249818712,2.080884718892,-0.0439119688316877,1.30925191979318,0.289000926251174,0.5412,0.5968,78,0.5546,0.5654,52,0.888888888888889,0.444444444444444,116.5,92
"503","1279","2015","1248","2015_1248_1279",0.5,"1248_1279",0.502483625097725,0.486864249818712,-0.707717344348208,1.63927757772201,1.30925191979318,0.289000926251174,0.489,0.5228,181,0.5546,0.5654,52,0.75,0.444444444444444,313,92
"504","1279","2015","1231","2015_1231_1279",0.5,"1231_1279",0.496890278732554,0.486864249818712,0.62494298798475,2.33357488862919,1.30925191979318,0.289000926251174,0.5687,0.5652,27,0.5546,0.5654,52,0.375,0.444444444444444,200.5,92
"505","1279","2015","1235","2015_1235_1279",0.5,"1235_1279",0.471921138879997,0.486864249818712,1.31227403994627,1.74702387592936,1.30925191979318,0.289000926251174,0.5916,0.6353,6,0.5546,0.5654,52,0.8,0.444444444444444,113,92
"506","1279","2015","1214","2015_1214_1279",0.5,"1214_1279",0.514359011319972,0.486864249818712,1.15986006629054,-0.97455023030369,1.30925191979318,0.289000926251174,0.4346,0.4569,331,0.5546,0.5654,52,0.666666666666667,0.444444444444444,266.5,92
"507","1279","2015","1217","2015_1217_1279",0.5,"1217_1279",0.458701868355348,0.486864249818712,0.288370004770286,-0.833186945346294,1.30925191979318,0.289000926251174,0.5064,0.5697,137,0.5546,0.5654,52,0.777777777777778,0.444444444444444,240.5,92
"508","1279","2015","1208","2015_1208_1279",0.5,"1208_1279",0.478554998497714,0.486864249818712,1.17966368387909,-0.930259415717173,1.30925191979318,0.289000926251174,0.5632,0.582,39,0.5546,0.5654,52,0.555555555555556,0.444444444444444,176,92
"509","1279","2015","1186","2015_1186_1279",0.5,"1186_1279",0.472624387727066,0.486864249818712,0.533470752803599,2.38949171484468,1.30925191979318,0.289000926251174,0.4792,0.5557,212,0.5546,0.5654,52,0.727272727272727,0.444444444444444,243.5,92
"510","1279","2015","1173","2015_1173_1279",0.5,"1173_1279",0.461230687981209,0.486864249818712,0.295008829669677,-0.0466472585389268,1.30925191979318,0.289000926251174,0.5273,0.592,93,0.5546,0.5654,52,0.7,0.444444444444444,57,92
"511","1279","2015","1234","2015_1234_1279",0.5,"1234_1279",0.475978163832279,0.486864249818712,1.30340353332211,-0.0779598426522309,1.30925191979318,0.289000926251174,0.566,0.5782,34,0.5546,0.5654,52,0.666666666666667,0.444444444444444,88,92
"512","1279","2015","1124","2015_1124_1279",0.5,"1124_1279",0.471154450051783,0.486864249818712,1.06376794234117,0.367713115153114,1.30925191979318,0.289000926251174,0.6022,0.6299,3,0.5546,0.5654,52,0.666666666666667,0.444444444444444,36.5,92
"513","1279","2015","1211","2015_1211_1279",0.5,"1211_1279",0.320023408466506,0.486864249818712,1.53699124077782,1.59611923367714,1.30925191979318,0.289000926251174,0.5452,0.643,72,0.5546,0.5654,52,0.888888888888889,0.444444444444444,13.5,92
"514","1279","2015","1207","2015_1207_1279",0.5,"1207_1279",0.486450298708187,0.486864249818712,1.09740287719466,-0.490764857906045,1.30925191979318,0.289000926251174,0.5883,0.6036,11,0.5546,0.5654,52,0.714285714285714,0.444444444444444,55.5,92
"515","1279","2015","1125","2015_1125_1279",0.5,"1125_1279",0.47087649165919,0.486864249818712,-0.456557682164201,2.37008279058229,1.30925191979318,0.289000926251174,0.4703,0.5324,247,0.5546,0.5654,52,1,0.444444444444444,145,92
"516","1279","2015","1116","2015_1116_1279",0.5,"1116_1279",0.448679247427482,0.486864249818712,2.1837307868438,0.880016327631489,1.30925191979318,0.289000926251174,0.5617,0.6123,42,0.5546,0.5654,52,0.7,0.444444444444444,121,92
"517","1279","2015","1129","2015_1129_1279",0.5,"1129_1279",0.448516258296998,0.486864249818712,-0.358778066940572,1.91604235108864,1.30925191979318,0.289000926251174,0.5154,0.5798,117,0.5546,0.5654,52,0.777777777777778,0.444444444444444,150,92
"518","1279","2015","1261","2015_1261_1279",0.5,"1261_1279",0.474663323890384,0.486864249818712,1.65338842249079,0.494624896029574,1.30925191979318,0.289000926251174,0.535,0.5658,86,0.5546,0.5654,52,0.625,0.444444444444444,35,92
"519","1279","2015","1242","2015_1242_1279",0.5,"1242_1279",0.457548637810785,0.486864249818712,1.56240534875969,-0.46204720586541,1.30925191979318,0.289000926251174,0.6269,0.6687,1,0.5546,0.5654,52,0.6,0.444444444444444,11,92
"520","1279","2015","1153","2015_1153_1279",0.5,"1153_1279",0.476091202991438,0.486864249818712,-0.103133647879918,-0.411569620604073,1.30925191979318,0.289000926251174,0.5516,0.5828,60,0.5546,0.5654,52,0.625,0.444444444444444,78,92
"521","1279","2015","1209","2015_1209_1279",0.5,"1209_1279",0.478834131968684,0.486864249818712,0.710188113632942,-0.178009116933828,1.30925191979318,0.289000926251174,0.4998,0.5695,150,0.5546,0.5654,52,0.888888888888889,0.444444444444444,227,92
"522","1279","2015","1112","2015_1112_1279",0.5,"1112_1279",0.389994664128782,0.486864249818712,2.7115223883102,-0.0637961053194179,1.30925191979318,0.289000926251174,0.5713,0.6631,23,0.5546,0.5654,52,1,0.444444444444444,39.5,92
"523","1279","2015","1140","2015_1140_1279",0.5,"1140_1279",0.468356399876197,0.486864249818712,2.13870637864237,1.17989553392214,1.30925191979318,0.289000926251174,0.5451,0.5848,74,0.5546,0.5654,52,0.875,0.444444444444444,31.5,92
"524","1279","2015","1181","2015_1181_1279",0.5,"1181_1279",0.365445433839092,0.486864249818712,1.98754241934158,1.60533569908471,1.30925191979318,0.289000926251174,0.5881,0.6613,12,0.5546,0.5654,52,0.888888888888889,0.444444444444444,8,92
