"","oppteam","season","team","score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","scorediff","lose","X","daynum","numot","wloc","team.survscores","opp.survscores","win","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"475",1424,2012,1160,68,22,48,7,12,17,27,9,37,12,23,4,3,18,4,0,585,136,0,"N",0.491212813755287,0.446320152208504,"win",0.0869037177817537,-0.470228330340419,1.46841457373303,1.53013345734856,0.5532,0.566,49,0.569,0.6072,32,0.636363636363636,0.555555555555556,85,17
"476",1424,2013,1143,64,26,59,5,11,7,16,8,33,18,11,7,5,19,3,0,653,136,0,"N",0.469950238683944,0.46106220927711,"win",0.590586239381831,-0.346855472546688,1.36207068017584,0.520831161275383,0.5631,0.5775,37,0.5795,0.6124,17,0.75,0.777777777777778,57.5,27
"477",1425,2011,1433,59,20,59,9,24,10,15,17,23,11,9,5,3,24,13,0,516,135,0,"N",0.468947342626995,0.505431015354434,"win",0.442267802418256,-1.0735874101601,0.158307047190563,-0.816032688988631,0.5122,0.5671,136,0.5385,0.5289,88,0.375,0.7,72,76
"478",1425,2011,1433,59,20,59,9,24,10,15,17,23,11,9,5,3,24,13,0,516,135,0,"N",0.468947342626995,0.505431015354434,"win",0.442267802418256,-1.0735874101601,0.158307047190563,-0.816032688988631,0.5122,0.5671,136,0.4932,0.4224,174,0.375,0.7,72,76
"479",1427,2011,1106,61,22,62,7,26,10,12,11,28,13,12,6,3,22,-9,1,515,135,0,"N",0.498662445895535,0.5109070605771,"lose",-0.812673001363943,1.60015332776319,0.0261608554571957,-0.0207358445732891,0.4002,0.4312,341,0.4503,0.4922,286,0.9,0.7,318,227
"480",1427,2011,1326,75,29,52,12,24,5,8,11,24,26,13,5,3,9,29,0,543,137,0,"N",0.31815406478529,0.5109070605771,"win",1.96225156327162,-0.954381197418833,0.0261608554571957,-0.0207358445732891,0.548,0.6128,63,0.4503,0.4922,286,0.8,0.7,2,227
"481",1429,2011,1243,73,22,54,5,17,24,28,12,21,14,11,2,1,17,5,0,523,136,0,"N",0.473794670199315,0.367992550532436,"win",1.20092292691228,0.890160425614744,1.01283218308079,0.025410093864404,0.6085,0.6447,2,0.5334,0.6022,100,0.75,1,31,30
"482",1433,2011,1425,46,15,38,1,9,15,25,5,26,4,15,2,6,20,-13,1,516,135,0,"N",0.505431015354434,0.468947342626995,"lose",0.158307047190563,-0.816032688988631,0.442267802418256,-1.0735874101601,0.4932,0.4224,174,0.5122,0.5671,136,0.7,0.375,76,72
"483",1433,2011,1425,46,15,38,1,9,15,25,5,26,4,15,2,6,20,-13,1,516,135,0,"N",0.505431015354434,0.468947342626995,"lose",0.158307047190563,-0.816032688988631,0.442267802418256,-1.0735874101601,0.5385,0.5289,88,0.5122,0.5671,136,0.7,0.375,76,72
"484",1433,2011,1199,71,26,71,7,19,12,18,21,26,7,16,8,6,19,-1,1,572,144,1,"N",0.476015644014434,0.468947342626995,"lose",0.831907734417017,0.562763596213287,0.442267802418256,-1.0735874101601,0.5535,0.5903,54,0.5122,0.5671,136,0.625,0.375,42,72
"485",1433,2011,1139,70,21,59,8,23,20,26,16,32,8,9,5,2,16,8,0,577,152,0,"N",0.458272833919525,0.468947342626995,"win",0.816641754885432,-0.712937099952782,0.442267802418256,-1.0735874101601,0.5418,0.6267,76,0.5122,0.5671,136,1,0.375,49,72
"486",1433,2011,1345,76,30,67,8,25,8,11,13,20,20,7,3,6,15,-18,1,564,139,0,"N",0.422991429002523,0.468947342626995,"lose",1.42950801252706,-0.763279083437168,0.442267802418256,-1.0735874101601,0.5533,0.6228,55,0.5122,0.5671,136,0.75,0.375,10,72
"487",1433,2011,1207,56,20,52,5,26,11,13,12,24,12,17,3,1,26,-18,1,547,137,0,"N",0.446593633771446,0.468947342626995,"lose",0.291043914454417,-1.14540318530872,0.442267802418256,-1.0735874101601,0.6197,0.6353,1,0.5122,0.5671,136,0.285714285714286,0.375,12,72
"488",1433,2011,1345,76,30,67,8,25,8,11,13,20,20,7,3,6,15,-18,1,564,139,0,"N",0.422991429002523,0.468947342626995,"lose",1.42950801252706,-0.763279083437168,0.442267802418256,-1.0735874101601,0.4919,0.5499,179,0.5122,0.5671,136,0.75,0.375,10,72
"489",1433,2011,1242,61,22,62,2,21,15,28,19,26,10,14,8,6,20,-10,1,576,146,0,"N",0.349262983508766,0.468947342626995,"lose",2.64489913839531,-0.118208075284291,0.442267802418256,-1.0735874101601,0.5974,0.6878,5,0.5122,0.5671,136,0.9,0.375,2,72
"490",1433,2012,1231,63,24,46,6,13,9,11,8,28,13,22,6,2,13,2,0,617,138,0,"N",0.429073872516232,0.414014267815517,"win",1.61536328127169,-0.306764908757836,0.606122389442213,0.809820260356241,0.5523,0.4856,52,0.5384,0.5763,85,0.777777777777778,0.875,13,60
"491",1433,2012,1455,59,24,62,5,16,6,10,12,24,13,12,8,4,12,-3,1,597,136,0,"N",0.405995453843378,0.414014267815517,"lose",1.62386788898199,1.153687431824,0.606122389442213,0.809820260356241,0.5237,0.57,107,0.5384,0.5763,85,0.857142857142857,0.875,17,60
"492",1433,2013,1103,42,15,43,1,13,11,19,9,20,5,22,2,6,12,-46,1,665,136,0,"N",0.374340106583816,0.422800311706489,"lose",1.35977466678866,0.855556665830344,1.50948907728885,1.83465597611573,0.5134,0.5906,131,0.5621,0.6099,41,0.75,0.7,55,23
"493",1433,2013,1276,78,31,60,6,20,10,11,12,29,17,12,7,0,7,25,0,686,138,0,"N",0.407445677179044,0.422800311706489,"win",0.384049715390254,2.2840942424552,1.50948907728885,1.83465597611573,0.5594,0.6176,47,0.5621,0.6099,41,0.625,0.7,5,23
"494",1433,2014,1372,77,27,51,6,16,17,23,10,25,16,17,6,2,16,2,0,744,137,1,"N",0.298298494671761,0.450830914291018,"win",1.55138371225233,-0.694303822674391,1.94652874893578,-0.464101493390872,0.4463,0.5745,297,0.5715,0.6258,27,1,0.666666666666667,80,32
"495",1434,2013,1277,65,26,58,6,15,7,11,20,29,16,17,6,3,16,11,0,661,136,0,"N",0.44928817606517,0.463129732312541,"win",0.384984902205926,-0.186625316878557,0.260032697415163,0.862416179157632,0.5966,0.6369,3,0.4977,0.573,152,0.5,0.857142857142857,15,81
"496",1435,2011,1350,69,26,56,12,24,5,12,10,17,14,3,4,9,18,3,0,527,136,0,"N",0.464183176018604,0.474089780994357,"win",0.733240334389496,-1.79001920387976,1.34403779877561,-0.0803836426004705,0.55,0.6111,59,0.5715,0.6103,25,0.888888888888889,0.636363636363636,48,22
"497",1435,2012,1217,70,25,56,9,24,11,14,8,17,14,10,4,0,21,-9,1,598,136,0,"N",0.422373573791529,0.472061325839047,"lose",-0.103271818312914,0.00439647343620105,0.740285133427824,1.44439123556306,0.5083,0.5892,140,0.5809,0.6052,18,0.75,0.7,38,31
"498",1435,2012,1458,60,23,55,10,33,4,8,10,20,13,8,4,1,16,3,0,623,138,0,"N",0.451841709978953,0.472061325839047,"win",-0.417577988332329,1.87490898853378,0.740285133427824,1.44439123556306,0.574,0.6227,28,0.5809,0.6052,18,0.666666666666667,0.7,14,31
"499",1436,2012,1249,59,20,60,4,13,15,21,19,21,6,7,3,2,17,-12,1,583,135,0,"N",0.488959615031494,0.462672040399603,"lose",1.74814082777624,-1.50173554120317,0.269595353127284,-0.2748796270472,0.438,0.4239,318,0.4706,0.5417,230,0.7,0.875,116,171
"500",1436,2012,1314,77,27,65,5,18,18,24,15,22,14,11,14,6,10,19,0,610,137,0,"N",0.407194635445492,0.462672040399603,"win",3.6312255869627,-0.302924280737202,0.269595353127284,-0.2748796270472,0.5989,0.6485,6,0.4706,0.5417,230,0.9,0.875,6,171
"501",1437,2011,1206,61,21,52,4,14,15,24,12,24,12,9,3,1,15,4,0,536,137,0,"N",0.381928170643151,0.446923754248802,"win",1.16244497796131,-0.55690290191504,0.817666516133564,0.272715858288958,0.4991,0.5075,164,0.575,0.6271,22,0.857142857142857,0.25,41,17
"502",1437,2013,1314,78,24,49,11,21,19,27,6,22,18,17,10,2,14,7,0,679,137,0,"N",0.472714676262789,0.486150426919653,"win",1.80003279364477,1.56769349552899,0.953156062374259,-1.13609251008937,0.5907,0.6185,8,0.5743,0.5797,22,0.8,0.625,36,70
"503",1437,2014,1163,77,23,52,9,20,22,28,7,29,10,11,11,2,17,12,0,750,138,0,"N",0.449985158410025,0.397555538369254,"win",0.585308124289889,-0.579344847139458,1.6819916442897,-1.2207200585103,0.5693,0.6145,30,0.5678,0.6455,32,0.7,0.75,26,6
"504",1437,2014,1454,53,18,63,6,24,11,15,13,24,13,12,4,2,14,-20,1,732,136,0,"N",0.493451844367538,0.397555538369254,"lose",0.0272769356923224,-0.166554477701538,1.6819916442897,-1.2207200585103,0.4797,0.5158,211,0.5678,0.6455,32,0.555555555555556,0.75,158,6
"505",1438,2012,1196,71,28,53,4,23,11,17,9,30,11,12,6,0,10,26,0,602,137,0,"N",0.465286231270942,0.441418533976081,"win",0.864202664479403,2.87712414535246,-0.380984537085851,0.0222802581958872,0.6014,0.6414,4,0.5259,0.5114,103,0.444444444444444,0.375,17.5,28
"506",1438,2014,1272,60,24,59,3,13,9,21,8,20,16,6,7,3,14,-18,1,765,139,0,"N",0.477079239348783,0.415564621947938,"lose",1.53597826177159,0.445781243560941,0.123080554620447,0.0359555049133496,0.5627,0.5949,45,0.574,0.6371,24,0.5,0.888888888888889,30,20
"507",1438,2014,1157,59,21,50,9,19,8,14,5,23,13,8,5,2,19,-11,1,748,137,0,"N",0.499459707117672,0.415564621947938,"lose",0.472352924896793,0.547962940671407,0.123080554620447,0.0359555049133496,0.4476,0.4812,291,0.574,0.6371,24,0.75,0.888888888888889,221,20
"508",1438,2014,1277,61,21,47,5,14,14,18,7,25,13,10,5,4,16,2,0,773,144,0,"N",0.43502547092824,0.415564621947938,"win",1.22460508941052,-1.64589540795956,0.123080554620447,0.0359555049133496,0.5796,0.6199,13,0.574,0.6371,24,0.6,0.888888888888889,9,20
"509",1443,2012,1290,58,22,61,4,22,10,22,10,22,12,17,11,8,24,-1,1,581,134,0,"N",0.416671788931723,0.519051464343472,"lose",0.538123925911402,0.518613571971223,0.225714483775217,-0.93401930296367,0.4427,0.4475,314,0.4779,0.4834,211,0.9,0.7,224,236
"510",1443,2012,1246,81,30,54,3,10,18,25,9,30,14,12,2,9,14,15,0,590,136,0,"N",0.304847637140782,0.519051464343472,"win",2.26973260857149,0.0979373575901367,0.225714483775217,-0.93401930296367,0.5953,0.6461,8,0.4779,0.4834,211,0.888888888888889,0.7,2,236
"511",1443,2013,1242,64,20,42,0,6,24,30,4,31,11,17,4,9,15,7,0,674,137,0,"N",0.370922286316713,0.501421799138008,"win",1.86355184679063,0.555659386783355,0.22587676012061,-0.116306962950043,0.5782,0.6477,19,0.4946,0.5112,162,0.9,0.7,6,170
"512",1444,2014,1393,77,28,57,7,17,14,17,13,28,16,12,8,6,21,24,0,730,136,0,"N",0.319516865778717,0.469164645315922,"win",0.239061023816399,0.21107961601609,0.236736892985767,0.805155395120456,0.5537,0.6219,63,0.506,0.5637,140,0.375,0.888888888888889,7,135
"513",1449,2011,1208,65,23,50,5,12,14,19,11,25,9,15,3,1,13,-3,1,548,137,0,"N",0.470491620029735,0.480195634616487,"lose",0.532664104882857,0.495704793017344,3.15106341014552,-0.90003430643805,0.5792,0.5344,16,0.5494,0.5915,60,0.555555555555556,0.727272727272727,51,21
"514",1449,2011,1314,86,31,66,6,12,18,23,12,25,18,9,7,5,9,3,0,562,139,0,"N",0.438211881403026,0.480195634616487,"win",2.40928455625233,1.13614106151199,3.15106341014552,-0.90003430643805,0.5789,0.544,17,0.5494,0.5915,60,0.9,0.727272727272727,21,21
"515",1451,2014,1112,68,26,47,7,14,9,16,7,24,15,12,4,12,20,9,0,734,137,0,"N",0.349877405317496,0.491759094405512,"win",1.65686791240207,0.302311058014631,-0.146595971507278,-0.168076802056553,0.5965,0.6731,4,0.4647,0.507,248,0.7,0.6,2,169
"516",1452,2011,1246,71,24,50,6,18,17,24,9,25,12,10,1,6,19,8,0,553,138,0,"N",0.46315533935821,0.492539066553525,"win",1.91140478188582,-0.595221929707753,0.677367572303942,0.20544684984261,0.5682,0.6658,31,0.605,0.6607,3,0.8,0.625,12,20
"517",1452,2011,1155,76,25,58,5,21,21,26,13,18,15,9,5,3,24,-8,1,531,136,0,"N",0.473592273704854,0.492539066553525,"lose",0.354041053702236,-0.173604147504993,0.677367572303942,0.20544684984261,0.573,0.5984,24,0.605,0.6607,3,0.5,0.625,53,20
"518",1452,2012,1211,77,28,50,9,17,12,16,6,25,15,10,9,2,25,23,0,586,136,0,"N",0.4368049761123,0.497546123842771,"win",1.41302756082063,-0.176717201706114,1.27625638050273,-0.350846312300935,0.5299,0.5728,94,0.605,0.6141,3,0.777777777777778,0.428571428571429,24,37
"519",1454,2014,1437,73,28,62,4,23,13,16,12,34,13,11,8,10,17,20,0,732,136,0,"N",0.397555538369254,0.493451844367538,"win",1.6819916442897,-1.2207200585103,0.0272769356923224,-0.166554477701538,0.5678,0.6455,32,0.4797,0.5158,211,0.75,0.555555555555556,6,158
"520",1455,2012,1433,62,25,59,6,23,6,9,10,27,9,11,8,3,12,3,0,597,136,0,"N",0.414014267815517,0.405995453843378,"win",0.606122389442213,0.809820260356241,1.62386788898199,1.153687431824,0.5384,0.5763,85,0.5237,0.57,107,0.875,0.857142857142857,60,17
"521",1455,2013,1211,70,21,59,8,23,20,29,21,18,13,13,8,2,17,-6,1,690,138,0,"N",0.365121790376111,0.434506131514901,"lose",1.62459767855754,1.0210060182896,0.688923005005853,0.601111794014078,0.5472,0.6439,75,0.5379,0.596,91,1,0.625,7,26
"522",1455,2013,1247,58,20,56,7,18,11,16,9,20,8,9,5,2,13,-14,1,702,143,0,"N",0.478510424079006,0.434506131514901,"lose",0.424491914379171,1.5798109317555,0.688923005005853,0.601111794014078,0.5468,0.59,77,0.5379,0.596,91,0.571428571428571,0.625,54,26
"523",1455,2013,1338,55,19,54,1,17,16,20,11,21,8,15,5,5,27,-18,1,666,136,0,"N",0.450204944112489,0.434506131514901,"lose",0.99569048047488,0.289489210077,0.688923005005853,0.601111794014078,0.5491,0.5904,71,0.5379,0.596,91,0.571428571428571,0.625,18,26
"524",1455,2013,1326,66,19,61,5,25,23,29,11,26,7,9,5,8,22,-4,1,708,145,0,"N",0.454514876711736,0.434506131514901,"lose",0.58689761720875,0.9241280622211,0.688923005005853,0.601111794014078,0.5857,0.6364,11,0.5379,0.596,91,0.9,0.625,13,26
"525",1455,2013,1257,72,22,49,9,25,19,29,11,22,10,9,8,3,23,4,0,711,152,0,"N",0.401379312248549,0.434506131514901,"win",2.07632388917808,0.314632046598255,0.688923005005853,0.601111794014078,0.5941,0.661,6,0.5379,0.596,91,1,0.625,5,26
"526",1455,2014,1246,78,27,50,8,18,16,22,10,22,11,11,6,3,15,2,0,761,139,0,"N",0.477246973258984,0.233020353876492,"win",1.66594012498358,1.94128486057351,1.42857299578797,-0.091915236490714,0.5966,0.62,3,0.5363,0.6522,98,0.5,1,18,9
"527",1455,2014,1142,37,12,58,5,28,8,18,13,21,5,6,7,1,17,-27,1,749,137,0,"N",0.533716221674339,0.233020353876492,"lose",-1.26800351345554,-1.01889231662905,1.42857299578797,-0.091915236490714,0.5092,0.4793,135,0.5363,0.6522,98,0.5,1,189,9
"528",1458,2011,1139,61,19,45,5,18,18,26,10,27,7,14,8,2,19,7,0,566,143,0,"N",0.458272833919525,0.461122323138088,"win",0.816641754885432,-0.712937099952782,0.390900467497579,-2.82295532326803,0.5418,0.6267,76,0.5707,0.614,28,1,0.625,49,16
"529",1458,2011,1243,65,22,48,6,12,15,22,10,22,7,8,3,0,22,-5,1,556,138,0,"N",0.473794670199315,0.461122323138088,"lose",1.20092292691228,0.890160425614744,0.390900467497579,-2.82295532326803,0.6085,0.6447,2,0.5707,0.614,28,0.75,0.625,31,16
"530",1458,2011,1125,58,18,49,6,22,16,22,6,16,12,7,7,0,21,-14,1,532,136,0,"N",0.396001608212059,0.461122323138088,"lose",2.42494094250374,-0.587724261294871,0.390900467497579,-2.82295532326803,0.476,0.5184,218,0.5707,0.614,28,1,0.625,49,16
"531",1458,2012,1435,57,20,46,5,19,12,16,9,26,8,12,4,3,17,-3,1,623,138,0,"N",0.472061325839047,0.451841709978953,"lose",0.740285133427824,1.44439123556306,-0.417577988332329,1.87490898853378,0.5809,0.6052,18,0.574,0.6227,28,0.7,0.666666666666667,31,14
"532",1458,2012,1393,64,27,49,5,9,5,9,7,19,5,6,4,1,13,1,0,635,143,0,"N",0.314384614298837,0.451841709978953,"win",1.5692318931849,1.11659133874042,-0.417577988332329,1.87490898853378,0.5728,0.6201,29,0.574,0.6227,28,0.875,0.666666666666667,2,14
"533",1458,2012,1285,49,18,47,3,9,10,15,5,16,8,8,8,2,16,-24,1,599,136,0,"N",0.410151343232166,0.451841709978953,"lose",0.712427356362307,0.363109103756515,-0.417577988332329,1.87490898853378,0.4737,0.535,224,0.574,0.6227,28,1,0.666666666666667,118,14
"534",1458,2013,1279,57,22,57,3,15,10,16,12,31,8,10,6,6,12,11,0,678,137,0,"N",0.446846113814912,0.476801693779647,"win",2.47538748245799,0.870467145883247,-0.0888792193476832,1.77798467780139,0.5235,0.5891,120,0.5849,0.6036,12,0.8,0.6,36,23
"535",1458,2014,1332,77,24,49,8,18,21,23,3,23,9,8,5,1,23,-8,1,757,138,0,"N",0.409913576356068,0.382148983992217,"lose",1.68325838434897,-0.449950128513286,0.607947400723369,-1.29430342399456,0.5763,0.6069,19,0.5986,0.6418,2,0.888888888888889,0.777777777777778,27,9
"536",1458,2014,1124,52,18,57,2,15,14,18,11,22,10,6,5,3,16,-17,1,769,143,0,"N",0.465801756806796,0.382148983992217,"lose",0.848094105298037,-0.0663288437866125,0.607947400723369,-1.29430342399456,0.5893,0.6019,8,0.5986,0.6418,2,0.818181818181818,0.777777777777778,34,9
"537",1458,2014,1112,63,23,59,5,12,12,17,13,26,8,7,2,5,17,-1,1,775,145,1,"N",0.349877405317496,0.382148983992217,"lose",1.65686791240207,0.302311058014631,0.607947400723369,-1.29430342399456,0.5965,0.6731,4,0.5986,0.6418,2,0.7,0.777777777777778,2,9
"538",1458,2014,1110,35,11,37,4,15,9,15,4,20,8,17,5,0,16,-40,1,733,136,0,"N",0.462262805802077,0.382148983992217,"lose",-1.23658299279149,-1.11291330902384,0.607947400723369,-1.29430342399456,0.4763,0.5239,222,0.5986,0.6418,2,0.625,0.777777777777778,157.5,9
"539",1458,2014,1246,74,29,58,2,5,14,21,11,21,9,4,4,1,17,1,0,779,152,0,"N",0.477246973258984,0.382148983992217,"win",1.66594012498358,1.94128486057351,0.607947400723369,-1.29430342399456,0.5966,0.62,3,0.5986,0.6418,2,0.5,0.777777777777778,18,9
"540",1459,2011,1140,74,24,61,6,22,20,24,10,29,14,10,9,1,22,8,0,518,136,0,"N",0.390985497585693,0.485605035575133,"win",2.53099254939479,-0.429372941621237,0.607539299843476,0.334387384558642,0.5252,0.6125,116,0.4826,0.5635,203,0.777777777777778,1,7,126
"541",1459,2014,1276,57,22,46,7,17,6,9,6,25,15,11,8,1,8,17,0,723,136,0,"N",0.437428281747268,0.483297145554217,"win",0.618294617102279,-2.22300990094821,-0.509560931924303,-0.617729645582107,0.5911,0.6329,5,0.4633,0.5053,254,0.777777777777778,0.75,15,220
"542",1462,2011,1266,66,24,45,5,12,13,19,5,21,13,15,6,2,18,11,0,539,137,0,"N",0.501380444928126,0.433384128002912,"win",1.3638063228586,1.03865396162586,0.746778808028448,0.409233680176104,0.5618,0.5825,40,0.5611,0.6149,42,0.5,0.875,38,41
"543",1462,2012,1124,75,29,57,5,15,12,14,10,25,21,13,7,3,17,5,0,636,144,0,"N",0.400051878238426,0.475253693028033,"win",1.14511826753246,0.343897732111398,0.877497813592596,-0.845317159166502,0.5538,0.5424,48,0.5504,0.6099,56,0.6,0.555555555555556,9,56
"544",1462,2012,1323,63,25,49,9,21,4,9,6,15,19,11,6,1,16,-4,1,615,137,0,"N",0.465819672109613,0.475253693028033,"lose",0.037084485059416,0.853733485556603,0.877497813592596,-0.845317159166502,0.5791,0.6414,20,0.5504,0.6099,56,0.666666666666667,0.555555555555556,55,56
"545",1462,2012,1250,58,21,64,3,22,13,20,15,21,4,8,6,5,20,-12,1,631,139,0,"N",0.452993503390194,0.475253693028033,"lose",1.3463678565777,1.07840089111908,0.877497813592596,-0.845317159166502,0.4547,0.4758,273,0.5504,0.6099,56,0.888888888888889,0.555555555555556,105,56
"546",1462,2014,1301,74,29,53,4,14,12,16,6,23,16,9,4,9,14,15,0,715,134,0,"N",0.483039580413821,0.470888732395672,"win",0.351023004249373,0.207151570317724,0.361004858262105,0.498565247195673,0.5678,0.5716,33,0.5719,0.5804,26,0.5,0.444444444444444,71,43
